id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
23,Persis,Murrum,GIMO,Technology,NYSE,Gigamon Inc.,$1.46B,$29760.36
24,Kermy,Heintze,IMAX,Miscellaneous,NYSE,Imax Corporation,$1.68B,$90876.13
25,Gradey,Kimbury,LDP,n/a,NYSE,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",$763.43M,$58554.10
26,Jarret,Bonnar,VLY,Finance,NYSE,Valley National Bancorp,$3.11B,$3425.01
27,Reggie,Holdall,PJH,Finance,NYSE,"Prudential Financial, Inc.",n/a,$21265.52
28,Greer,Dubock,USM,Public Utilities,NYSE,United States Cellular Corporation,$3.3B,$77701.24
29,Jennine,Dymidowski,CFI,Basic Industries,NYSE,"Culp, Inc.",$415.62M,$21553.32
30,Worth,Dunsmore,IFGL,n/a,NASDAQ,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,$532.8M,$54853.20
31,Dorothea,Cockran,DKS,Consumer Services,NYSE,Dick's Sporting Goods Inc,$4.5B,$84444.47
32,Eveline,Fear,AHT^F,n/a,NYSE,Ashford Hospitality Trust Inc,n/a,$36445.54
33,Emlynne,Portriss,OXBRW,Finance,NASDAQ,Oxbridge Re Holdings Limited,n/a,$70119.71
34,Torr,Rouch,PPL,Public Utilities,NYSE,PPL Corporation,$26.98B,$7173.61
35,Gael,Tomasello,CTRE,Consumer Services,NASDAQ,"CareTrust REIT, Inc.",$1.4B,$27492.94
36,Maryellen,Biskupiak,AC,Finance,NYSE,"Associated Capital Group, Inc.",$804.39M,$87598.83
37,Marc,Erb,ALL^A,n/a,NYSE,Allstate Corporation (The),n/a,$75058.73
38,Rosalinda,Overel,SJT,Energy,NYSE,San Juan Basin Royalty Trust,$324.86M,$86189.19
39,Wendell,Normansell,MTOR,Capital Goods,NYSE,"Meritor, Inc.",$1.41B,$60722.38
40,Gussy,Copley,CASH,Finance,NASDAQ,"Meta Financial Group, Inc.",$836.36M,$33521.63
41,Heloise,McGavin,SBGI,Consumer Services,NASDAQ,"Sinclair Broadcast Group, Inc.",$3.6B,$6183.96
42,Mari,Furmston,CECO,Consumer Services,NASDAQ,Career Education Corporation,$677.17M,$84407.36
43,Abba,Dmitriev,HTH,Finance,NYSE,Hilltop Holdings Inc.,$2.6B,$82038.23
44,Keen,Tomkinson,TNP^E,n/a,NYSE,Tsakos Energy Navigation Ltd,n/a,$17146.30
45,Aylmar,Lanney,AMSC,Consumer Durables,NASDAQ,American Superconductor Corporation,$87.9M,$28664.24
46,Filippa,McGillacoell,FLN,n/a,NASDAQ,First Trust Latin America AlphaDEX Fund,$35.14M,$97059.76
47,Leisha,Clingan,NEM,Basic Industries,NYSE,Newmont Mining Corporation,$17.51B,$36292.07
48,Marv,Roth,HTBI,Finance,NASDAQ,"HomeTrust Bancshares, Inc.",$462.31M,$4567.79
49,Maurie,Millom,MLCO,Consumer Services,NASDAQ,Melco Resorts & Entertainment Limited,$11.17B,$25890.27
50,Barry,Domoni,OAKS^A,n/a,NYSE,Five Oaks Investment Corp.,n/a,$43654.94
51,Sylvan,Verdie,BAS,Energy,NYSE,"Basic Energy Services, Inc.",$595.41M,$7113.90
52,Reggis,Reolfi,GS^A,n/a,NYSE,"Goldman Sachs Group, Inc. (The)",n/a,$31245.08
53,Guenevere,Wanjek,VOYA,Finance,NYSE,"Voya Financial, Inc.",$6.87B,$12391.80
54,Vlad,Saward,DGLT,Technology,NASDAQ,"Digiliti Money Group, Inc.",$31.11M,$75331.89
55,Cammie,Hartly,ATNX,n/a,NASDAQ,"Athenex, Inc.",$767.4M,$35549.96
56,Domenico,McBrier,PNRG,Energy,NASDAQ,PrimeEnergy Corporation,$101.69M,$79887.67
57,Farah,Sonier,XRX,Miscellaneous,NYSE,Xerox Corporation,$1.81B,$35411.33
58,Christal,Spridgen,IFON,Consumer Non-Durables,NASDAQ,InfoSonics Corp,$6.33M,$69432.80
59,Nertie,Waddy,FSFR,n/a,NASDAQ,Fifth Street Senior Floating Rate Corp.,$219.23M,$24514.43
60,Alfonse,Greder,FNF,Finance,NYSE,"Fidelity National Financial, Inc.",$14.75B,$28269.30
61,Theodor,Isoldi,STM,Technology,NYSE,STMicroelectronics N.V.,$13.45B,$44121.26
62,Meghann,Fryers,LMRKO,Consumer Services,NASDAQ,Landmark Infrastructure Partners LP,n/a,$73116.86
63,Del,Beckett,BSE,n/a,NYSE,Blackrock New York Municipal Income Quality Trust,$87.89M,$26154.72
64,Godard,Douty,AAL,Transportation,NASDAQ,"American Airlines Group, Inc.",$24.03B,$2584.05
65,Donny,Scottesmoor,EVGN,Basic Industries,NASDAQ,Evogene Ltd.,$130.67M,$18547.44
66,Romy,Sleeman,GIMO,Technology,NYSE,Gigamon Inc.,$1.46B,$92785.83
67,Ilse,Redsell,NUM,n/a,NYSE,Nuveen Michigan Quality Municipal Income Fund,$286.36M,$27582.97
68,Susannah,Orteu,LHO^J,n/a,NYSE,LaSalle Hotel Properties,n/a,$72258.93
69,Carol,Clelland,ASB^D,n/a,NYSE,Associated Banc-Corp,n/a,$58020.25
70,Shalom,Pretious,STZ.B,n/a,NYSE,Constellation Brands Inc,n/a,$60002.75
71,Sibyl,Canada,AHPAW,Finance,NASDAQ,Avista Healthcare Public Acquisition Corp.,n/a,$39505.90
72,Greg,Gother,RMTI,Health Care,NASDAQ,"Rockwell Medical, Inc.",$405.53M,$37898.70
73,Burch,Gouldstone,NTNX,Technology,NASDAQ,"Nutanix, Inc.",$2.68B,$11628.09
74,Daniella,Keeves,TWNK,Consumer Non-Durables,NASDAQ,"Hostess Brands, Inc.",$2.09B,$38222.55
75,Josias,Barnaby,MAA,Consumer Services,NYSE,"Mid-America Apartment Communities, Inc.",$12.5B,$80445.50
76,Kendal,Scamadine,TLP,Energy,NYSE,TransMontaigne Partners L.P.,$664.71M,$2715.92
77,Meg,Goscar,APAM,Finance,NYSE,Artisan Partners Asset Management Inc.,$2.24B,$59417.68
78,Odilia,Helversen,CLNS^C,n/a,NYSE,"Colony NorthStar, Inc.",n/a,$10883.57
79,Ulrike,Meech,MCRB,Health Care,NASDAQ,"Seres Therapeutics, Inc.",$423.7M,$91263.17
80,Yetty,Cazin,QQEW,n/a,NASDAQ,First Trust NASDAQ-100 Equal Weighted Index Fund,$556.3M,$70995.75
81,Jo ann,Ramsbottom,JHY,n/a,NYSE,Nuveen High Income 2020 Target Term Fund,$145.49M,$21677.21
82,Delphine,Infantino,VSDA,n/a,NASDAQ,VictoryShares Dividend Accelerator ETF,n/a,$22730.91
83,Olivie,Fencott,BOX,Technology,NYSE,"Box, Inc.",$2.47B,$17877.81
84,Neala,Iggalden,FBIO,Health Care,NASDAQ,"Fortress Biotech, Inc.",$222.97M,$3497.27
85,Tad,Ayto,AKP,n/a,NYSE,Alliance California Municipal Income Fund Inc,$117.69M,$11114.04
86,Filbert,Grocock,ZUMZ,Consumer Services,NASDAQ,Zumiez Inc.,$316.23M,$29600.17
87,Bent,Headland,ACIU,Health Care,NASDAQ,AC Immune SA,$484.41M,$40759.70
88,Carroll,Arnaldy,GGZ^A,n/a,NYSE,Gabelli Global Small and Mid Cap Value Trust (The),n/a,$82690.72
89,Gipsy,Klainman,ADP,Technology,NASDAQ,"Automatic Data Processing, Inc.",$46.3B,$37039.57
90,Brad,Jedryka,STT^C,n/a,NYSE,State Street Corporation,n/a,$1822.73
91,Yurik,Chaston,KMM,n/a,NYSE,Scudder Multi-Market Income Trust,$198.85M,$89491.05
92,Kennie,Dugan,BRK.B,n/a,NYSE,Berkshire Hathaway Inc.,n/a,$88034.76
93,Felita,Bryden,STZ,Consumer Non-Durables,NYSE,Constellation Brands Inc,$35.32B,$34230.97
94,Richard,Eaves,MMM,Health Care,NYSE,3M Company,$127.36B,$60479.11
95,Annmarie,Llewelyn,DIAX,n/a,NYSE,Nuveen Dow 30SM Dynamic Overwrite Fund,$592.88M,$38214.80
96,Lev,O'Bradain,ALJJ,Miscellaneous,NASDAQ,"ALJ Regional Holdings, Inc.",$113.53M,$75277.32
97,Zuzana,Nys,SCE^F,n/a,NYSE,Southern California Edison Company,n/a,$44539.03
98,Hewett,Iacovo,AXE,Consumer Non-Durables,NYSE,Anixter International Inc.,$2.61B,$8208.03
99,Corilla,Rodenborch,VOXX,Consumer Non-Durables,NASDAQ,VOXX International Corporation,$169.12M,$27023.36
100,Rochette,Tessier,SCKT,Technology,NASDAQ,"Socket Mobile, Inc.",$22.85M,$38720.71
101,Hannie,Tonsley,CRM,Technology,NYSE,Salesforce.com Inc,$61.25B,$5013.08
102,Lynnet,Andriesse,DL,Consumer Services,NYSE,China Distance Education Holdings Limited,$311.18M,$66318.26
103,Erv,Grimsdell,ZNGA,Technology,NASDAQ,Zynga Inc.,$3.17B,$65218.89
104,Ralph,Hubbard,BML^J,n/a,NYSE,Bank of America Corporation,n/a,$64786.06
105,Dillon,Zanolli,TESS,Consumer Non-Durables,NASDAQ,TESSCO Technologies Incorporated,$110.38M,$57477.89
106,Kaitlin,Hardware,ZIONZ,Finance,NASDAQ,Zions Bancorporation,n/a,$72977.38
107,Yorke,McGahey,ADC,Consumer Services,NYSE,Agree Realty Corporation,$1.26B,$27407.03
108,Hunt,Slimming,PEI^B,n/a,NYSE,Pennsylvania Real Estate Investment Trust,n/a,$17540.66
109,Ellis,Saxby,MMD,n/a,NYSE,MainStay DefinedTerm Municipal Opportunities Fund,$546.13M,$4421.90
110,Ignace,Jedrzejczyk,NTC,n/a,NYSE,Nuveen Connecticut Quality Municipal Income Fund,$181.24M,$38199.09
111,Livy,Beverage,NETS,Consumer Services,NYSE,Netshoes (Cayman) Limited,$588.87M,$94316.07
112,Josefa,Perfect,CBIO,Health Care,NASDAQ,"Catalyst Biosciences, Inc. ",$18.83M,$23021.48
113,Alta,Cello,GAB^D,n/a,NYSE,"Gabelli Equity Trust, Inc. (The)",n/a,$77994.70
114,Brade,Hartlebury,CFCOW,Finance,NASDAQ,CF Corporation,n/a,$89386.34
115,Amelina,Bellringer,JEC,Basic Industries,NYSE,Jacobs Engineering Group Inc.,$6.48B,$17515.12
116,Gerri,Howard,AMH^A,Consumer Services,NYSE,American Homes 4 Rent,n/a,$7281.96
117,Hasty,Panons,CAVM,Technology,NASDAQ,"Cavium, Inc.",$4.48B,$88221.04
118,Becki,MacNeilage,VRX,Health Care,NYSE,"Valeant Pharmaceuticals International, Inc.",$4.32B,$7155.54
119,Wanids,Vina,ASPS,Consumer Services,NASDAQ,Altisource Portfolio Solutions S.A.,$403.3M,$44805.30
120,Alvan,Kimberly,FEI           ,n/a,NYSE,First Trust MLP and Energy Income Fund,$690.47M,$18252.89
121,Nollie,Milnes,NAV^D,Capital Goods,NYSE,Navistar International Corporation,n/a,$96196.38
122,Ursuline,Drysdell,CLMT,Energy,NASDAQ,"Calumet Specialty Products Partners, L.P.",$329.78M,$56314.81
123,Garnette,Leadbitter,TAHO,Basic Industries,NYSE,"Tahoe Resources, Inc.",$2.62B,$21824.37
124,Reinaldos,Sykes,EPIX,Health Care,NASDAQ,ESSA Pharma Inc.,$19.79M,$16972.18
125,Burch,D'Ambrogi,TY,n/a,NYSE,Tri Continental Corporation,$1.37B,$62070.57
126,Caty,O'Tierney,TNK,Consumer Services,NYSE,Teekay Tankers Ltd.,$311.8M,$80145.12
127,Ode,Cuppleditch,TGS,Public Utilities,NYSE,Transportadora De Gas Sa Ord B,$2.53B,$87481.68
128,Torrey,MacAlees,UGLD,Finance,NASDAQ,VelocityShares 3x Long Gold ETN,$97.38M,$25118.89
129,Town,Fretter,TWNK,Consumer Non-Durables,NASDAQ,"Hostess Brands, Inc.",$2.09B,$64408.01
130,Zahara,Duckit,BAS,Energy,NYSE,"Basic Energy Services, Inc.",$595.41M,$37677.66
131,Eleen,Entres,BLL,Consumer Durables,NYSE,Ball Corporation,$14.45B,$33482.61
132,Freeman,Carlisso,RNVAZ,Health Care,NASDAQ,"Rennova Health, Inc.",n/a,$2053.28
133,Selestina,Rappoport,ARMK,Consumer Services,NYSE,Aramark,$9.97B,$45217.58
134,Riki,Wetherby,PSA^A,n/a,NYSE,Public Storage,n/a,$58160.74
135,Gaylor,Loudiane,ADAP,Health Care,NASDAQ,Adaptimmune Therapeutics plc,$427.28M,$88380.11
136,Hobie,Estabrook,NID,n/a,NYSE,Nuveen Intermediate Duration Municipal Term Fund,$626.24M,$53830.69
137,Richmond,Hebdon,DTEA,Consumer Non-Durables,NASDAQ,DAVIDsTEA Inc.,$166.11M,$88927.50
138,Orton,Denk,CLH,Basic Industries,NYSE,"Clean Harbors, Inc.",$3.24B,$36854.04
139,Gino,Linham,GS^C,n/a,NYSE,"Goldman Sachs Group, Inc. (The)",n/a,$4806.59
140,Panchito,Kirk,RGT,n/a,NYSE,"Royce Global Value Trust, Inc.",$98.95M,$19082.95
141,Jamie,Pennacci,SPA,Technology,NYSE,Sparton Corporation,$177.98M,$82555.47
142,Sibyl,Praten,DVMT,Technology,NYSE,Dell Technologies Inc.,$12.62B,$81946.94
143,Bondie,Maffezzoli,DTLA^,n/a,NYSE,Brookfield DTLA Inc.,n/a,$70931.54
144,Daniella,Barenski,KWR,Basic Industries,NYSE,Quaker Chemical Corporation,$1.92B,$8462.15
145,Artemis,Carryer,CTWS,Public Utilities,NASDAQ,"Connecticut Water Service, Inc.",$663.37M,$62533.85
146,Sunny,Duff,UFCS,Finance,NASDAQ,"United Fire Group, Inc",$1.15B,$81927.97
147,Cobb,Bouda,NFJ,Finance,NYSE,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",$1.24B,$31181.06
148,Zelda,Tongue,CRME,Health Care,NASDAQ,Cardiome Pharma Corporation,$125.47M,$1793.43
149,Marguerite,Culbert,EGBN,Finance,NASDAQ,"Eagle Bancorp, Inc.",$2.16B,$24336.62
150,Lion,Howels,NFJ,Finance,NYSE,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",$1.24B,$47143.51
151,Quinlan,Bernardy,CAA,Capital Goods,NYSE,"CalAtlantic Group, Inc.",$3.96B,$9902.33
152,Timmi,Proud,NXST,Consumer Services,NASDAQ,"Nexstar Media Group, Inc.",$2.9B,$54024.51
153,Sammy,Bjorkan,VGR,Consumer Non-Durables,NYSE,Vector Group Ltd.,$2.79B,$28044.86
154,Ondrea,Eaglestone,FSLR,Technology,NASDAQ,"First Solar, Inc.",$3.74B,$91808.83
155,Danna,Heugh,CBRL,Consumer Services,NASDAQ,"Cracker Barrel Old Country Store, Inc.",$3.93B,$56668.64
156,Dixie,Pharaoh,RRD,Miscellaneous,NYSE,R.R. Donnelley & Sons Company,$864.5M,$87347.18
157,Anette,Eberts,FCB,Finance,NYSE,"FCB Financial Holdings, Inc.",$2.01B,$58778.70
158,Charlie,Ferry,RSG,Public Utilities,NYSE,"Republic Services, Inc.",$21.91B,$9694.59
159,Tanny,Boutwell,TAPR,Finance,NASDAQ,Barclays Inverse US Treasury Composite ETN,$14.79M,$76092.84
160,Pancho,Reddihough,ALLE,Consumer Services,NYSE,Allegion plc,$7.77B,$12394.68
161,Cordey,Risbrough,GSBC,Finance,NASDAQ,"Great Southern Bancorp, Inc.",$750.07M,$42054.92
162,Phoebe,Earlam,RADA,Consumer Non-Durables,NASDAQ,RADA Electronic Industries Ltd.,$36.15M,$98743.23
163,Aldin,Cleverley,DS^D,n/a,NYSE,Drive Shack Inc.,n/a,$68453.86
164,Jermain,Falvey,AXARW,Finance,NASDAQ,Axar Acquisition Corp.,n/a,$488.75
165,Saundra,Zorzenoni,PKG,Consumer Durables,NYSE,Packaging Corporation of America,$10.13B,$21388.13
166,Saba,Gibbens,COL,Capital Goods,NYSE,"Rockwell Collins, Inc.",$17.43B,$19012.63
167,Alisander,Peche,HBNC,Finance,NASDAQ,Horizon Bancorp (IN),$580.2M,$93826.41
168,Lyndsie,Boater,KRP,Energy,NYSE,Kimbell Royalty Partners,$273.57M,$30422.02
169,Marcille,Hailston,AIMC,Capital Goods,NASDAQ,Altra Industrial Motion Corp.,$1.25B,$50920.82
170,Ciro,Kebbell,TEAR,Health Care,NASDAQ,TearLab Corporation,$9.01M,$96069.44
171,Virginie,Kann,SLRC,n/a,NASDAQ,Solar Capital Ltd.,$920.44M,$47822.67
172,Haslett,Eacle,BNFT,Technology,NASDAQ,"Benefitfocus, Inc.",$1.13B,$29891.46
173,Thoma,McMorland,FMX,Consumer Non-Durables,NYSE,Fomento Economico Mexicano S.A.B. de C.V.,$34.81B,$69510.78
174,Benedikta,Belloch,AHL^D,n/a,NYSE,Aspen Insurance Holdings Limited,n/a,$23675.89
175,Vernor,Benezeit,ABY,Public Utilities,NASDAQ,Atlantica Yield plc,$2.05B,$48403.33
176,Florian,McTavy,BORN,Consumer Non-Durables,NYSE,China New Borun Corporation,$34.21M,$40095.23
177,Rodger,Stollwerk,WMB,Public Utilities,NYSE,"Williams Companies, Inc. (The)",$24.06B,$18143.34
178,Jess,Tilston,GRX^B,n/a,NYSE,The Gabelli Healthcare & Wellness Trust,n/a,$91490.33
179,Janeva,MacNeill,NFX,Energy,NYSE,Newfield Exploration Company,$5.84B,$47481.40
180,Sidnee,Radford,TNH,Basic Industries,NYSE,"Terra Nitrogen Company, L.P.",$1.59B,$14633.07
181,Kienan,McMarquis,OFG,Finance,NYSE,OFG Bancorp,$443.87M,$80690.94
182,Janot,Ventris,SPNC,Health Care,NASDAQ,The Spectranetics Corporation,$1.3B,$53997.46
183,Jermaine,Mossdale,RNST,Finance,NASDAQ,Renasant Corporation,$1.94B,$44071.08
184,Perice,Henri,BPFHP,Finance,NASDAQ,"Boston Private Financial Holdings, Inc.",n/a,$72290.82
185,Ellen,Meriet,REG,Consumer Services,NYSE,Regency Centers Corporation,$10.45B,$5680.18
186,Leisha,Chevolleau,AKRX,Health Care,NASDAQ,"Akorn, Inc.",$4.17B,$1762.02
187,Karoly,Kynoch,RFEM,n/a,NASDAQ,First Trust RiverFront Dynamic Emerging Markets ETF,$31.03M,$4546.92
188,Beale,Lax,SELF,Consumer Services,NASDAQ,"Global Self Storage, Inc.",$38.25M,$91784.64
189,Darcy,Enocksson,ECHO,Transportation,NASDAQ,"Echo Global Logistics, Inc.",$594.58M,$48846.87
190,Lesli,Flewitt,MCD,Consumer Services,NYSE,McDonald's Corporation,$123.88B,$57256.94
191,Noble,Scogings,QVCB,Consumer Services,NASDAQ,Liberty Interactive Corporation,$10.92B,$49029.39
192,Sharity,Dunseath,CFG,Finance,NYSE,"Citizens Financial Group, Inc.",$18.42B,$55126.34
193,Catriona,Dauncey,AAN,Technology,NYSE,"Aaron's,  Inc.",$2.86B,$52844.46
194,Tricia,Exall,PAYX,Consumer Services,NASDAQ,"Paychex, Inc.",$21.95B,$18737.60
195,Binni,Garms,AEL,Finance,NYSE,American Equity Investment Life Holding Company,$2.22B,$59457.58
196,Maureene,Lapish,WALA,Finance,NYSE,Western Alliance Bancorporation,n/a,$931.20
197,Deonne,Hairsnape,GME,Consumer Services,NYSE,Gamestop Corporation,$2.09B,$63502.55
198,Babette,Shayler,IBOC,Finance,NASDAQ,International Bancshares Corporation,$2.36B,$34272.74
199,Bibbie,Kegley,TYL,Technology,NYSE,"Tyler Technologies, Inc.",$6.3B,$93643.56
200,Anneliese,Nappin,CHMG,Finance,NASDAQ,Chemung Financial Corp,$185.56M,$91600.01
201,Henrik,Permain,VLY,Finance,NYSE,Valley National Bancorp,$3.11B,$51241.50
202,Lilith,Haselgrove,NM,Transportation,NYSE,Navios Maritime Holdings Inc.,$133.53M,$39944.28
203,Letty,Burkwood,ARMK,Consumer Services,NYSE,Aramark,$9.97B,$62162.74
204,Kassie,Afonso,CCN,Finance,NASDAQ,CardConnect Corp.,$472.08M,$60776.39
205,Bryon,Battey,WES,Public Utilities,NYSE,"Western Gas Partners, LP",$8.39B,$99514.72
206,Etta,Minchella,CTBB,Public Utilities,NYSE,Qwest Corporation,n/a,$16341.97
207,Gordy,Blaxley,MGCD,Health Care,NASDAQ,MGC Diagnostics Corporation,$34.63M,$51668.99
208,Elihu,Piggott,SIGI,Finance,NASDAQ,"Selective Insurance Group, Inc.",$2.98B,$5670.90
209,Gerrie,Fortin,BBOX,Technology,NASDAQ,Black Box Corporation,$117.47M,$81764.12
210,Joscelin,Deery,DNBF,Finance,NASDAQ,DNB Financial Corp,$147.96M,$41210.26
211,Audrye,Wadlow,WHLRD,Consumer Services,NASDAQ,"Wheeler Real Estate Investment Trust, Inc.",n/a,$6252.89
212,Paolo,Overill,UHAL,Consumer Services,NASDAQ,Amerco,$6.88B,$80326.76
213,Joni,Willeson,AER,Technology,NYSE,Aercap Holdings N.V.,$7.84B,$78228.72
214,Price,Hellwing,PBSK,Finance,NASDAQ,"Poage Bankshares, Inc.",$70.06M,$46398.24
215,Corissa,McMarquis,RPT^D,n/a,NYSE,Ramco-Gershenson Properties Trust,n/a,$41297.24
216,Diahann,Gothliff,NVAX,Health Care,NASDAQ,"Novavax, Inc.",$310.88M,$59644.79
217,Fabiano,Forsythe,FNGN,Finance,NASDAQ,"Financial Engines, Inc.",$2.41B,$28307.18
218,Haleigh,Pretty,PTIE,Health Care,NASDAQ,"Pain Therapeutics, Inc.",$27.03M,$46914.07
219,Chanda,Lapthorn,ENZY          ,Consumer Durables,NASDAQ,Enzymotec Ltd.,$183.56M,$58612.44
220,Ignatius,Fishpond,OSK,Capital Goods,NYSE,Oshkosh Corporation,$5.07B,$78790.51
221,Pammi,Shwalbe,BGC,Basic Industries,NYSE,General Cable Corporation,$813.95M,$85575.73
222,Bertina,Fedoronko,BXE,Energy,NYSE,Bellatrix Exploration Ltd,$152.93M,$13546.90
223,Lauryn,Holyland,CXE,n/a,NYSE,Colonial High Income Municipal Trust,$165.71M,$10769.67
224,Datha,Dorot,ZB^H,n/a,NYSE,Zions Bancorporation,n/a,$89718.06
225,Dottie,Tomblett,OKTA,Technology,NASDAQ,"Okta, Inc.",$2.52B,$16067.76
226,Siana,Millott,LBIX,Consumer Non-Durables,NASDAQ,Leading Brands Inc,$5.24M,$64684.06
227,Athene,Glassopp,RPAI^A,n/a,NYSE,"Retail Properties of America, Inc.",n/a,$71019.11
228,Poul,Richardes,LANDP,Consumer Services,NASDAQ,Gladstone Land Corporation,n/a,$45013.22
229,Reinaldo,Strowlger,MYI,n/a,NYSE,"Blackrock MuniYield Quality Fund III, Inc.",$975.82M,$98236.89
230,Dedie,Wickrath,RNR^E,n/a,NYSE,RenaissanceRe Holdings Ltd.,n/a,$97122.86
231,Fenelia,Obeney,TAHO,Basic Industries,NYSE,"Tahoe Resources, Inc.",$2.62B,$14620.12
232,Georg,Blanko,BMTC,Finance,NASDAQ,Bryn Mawr Bank Corporation,$705.83M,$17983.75
233,Denise,Clow,ACCO,Consumer Durables,NYSE,Acco Brands Corporation,$1.24B,$59229.69
234,Kelbee,Djakovic,GDV^G,n/a,NYSE,Gabelli Dividend,n/a,$51045.37
235,Deeanne,Tremathack,BNSO,Capital Goods,NASDAQ,"Bonso Electronics International, Inc.",$12.63M,$50299.48
236,Cletis,Fancourt,CCO,Consumer Services,NYSE,"Clear Channel Outdoor Holdings, Inc.",$1.54B,$92593.26
237,Oswell,Falkner,SPB           ,Miscellaneous,NYSE,"Spectrum Brands Holdings, Inc.",$7.8B,$6992.26
238,Elisabetta,Wolledge,LMNX,Health Care,NASDAQ,Luminex Corporation,$911.47M,$87316.35
239,Shelba,Seeley,GER,n/a,NYSE,Goldman Sachs MLP Energy Renaissance Fund,$549.18M,$60009.15
240,Darby,Lasham,NTRS,Finance,NASDAQ,Northern Trust Corporation,$21.71B,$96892.24
241,Jodi,Manshaw,NK,Health Care,NASDAQ,"NantKwest, Inc.",$532.37M,$27173.59
242,Haleigh,Loud,DS,Consumer Services,NYSE,Drive Shack Inc.,$198.52M,$45380.19
243,Brittni,Cornbell,WRB^D,n/a,NYSE,W.R. Berkley Corporation,n/a,$22832.11
244,Cathyleen,Baike,LZB,Consumer Durables,NYSE,La-Z-Boy Incorporated,$1.32B,$84961.47
245,Gianni,Dennerly,SMSI,Technology,NASDAQ,"Smith Micro Software, Inc.",$16.06M,$81771.08
246,Welch,Stammers,GME,Consumer Services,NYSE,Gamestop Corporation,$2.09B,$55196.87
247,Frederica,Kefford,MIE,n/a,NYSE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",$282.94M,$61152.55
248,Farica,Viger,BLKB,Technology,NASDAQ,"Blackbaud, Inc.",$4.16B,$80667.36
249,Zachariah,Glanester,CHEKW,Health Care,NASDAQ,Check-Cap Ltd.,n/a,$29989.49
250,Daven,Bricknell,RCI,Consumer Services,NYSE,"Rogers Communication, Inc.",$18.93B,$83614.85
251,Nat,Leece,ABC,Health Care,NYSE,AmerisourceBergen Corporation (Holding Co),$20.2B,$28424.28
252,Robinet,Keilty,DTYL,Finance,NASDAQ,iPath US Treasury 10-year Bull ETN,$5.27M,$99565.50
253,Christiane,Preuvost,CPG,Energy,NYSE,Crescent Point Energy Corporation,$4.63B,$59819.30
254,Merell,Rosewall,GCV,n/a,NYSE,"Gabelli Convertible and Income Securities Fund, Inc. (The)",$71.34M,$31896.45
255,Janeta,Couronne,RGA,Finance,NYSE,"Reinsurance Group of America, Incorporated",$8.29B,$74232.12
256,Erskine,Enstone,ACST,Health Care,NASDAQ,"Acasti Pharma, Inc.",$18.98M,$50576.61
