id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
45,Brandon,Willowby,FIX,Capital Goods,NYSE,"Comfort Systems USA, Inc.",$1.33B,$19885.91
46,Teresa,Dmitr,WEN,Consumer Services,NASDAQ,Wendy's Company (The),$3.74B,$57320.62
47,Alli,Feehely,ANGO,Health Care,NASDAQ,"AngioDynamics, Inc.",$587.52M,$21413.74
48,Devora,Malarkey,ACTA,Technology,NASDAQ,Actua Corporation,$468.65M,$63800.05
49,Evey,Prise,ADNT,Capital Goods,NYSE,Adient plc,$5.8B,$15889.63
50,Anna-maria,Horsell,GNTY,Finance,NASDAQ,"Guaranty Bancshares, Inc.",$340.68M,$10956.19
51,Craig,Ast,MANH,Technology,NASDAQ,"Manhattan Associates, Inc.",$3.27B,$54952.28
52,Cordula,Scurrell,BDE,Consumer Non-Durables,NASDAQ,"Black Diamond, Inc.",$195.09M,$6441.15
53,Karl,Van Niekerk,JBHT,Transportation,NASDAQ,"J.B. Hunt Transport Services, Inc.",$9.85B,$67719.26
54,Laurie,Joubert,UZC,Public Utilities,NYSE,United States Cellular Corporation,n/a,$99679.03
55,Marcel,Elmes,C^L,n/a,NYSE,Citigroup Inc.,n/a,$94568.71
56,Phyllys,Longlands,FDIV,n/a,NASDAQ,First Trust Strategic Income ETF,$101.86M,$14943.15
57,Regina,Waycot,QUAD,Miscellaneous,NYSE,"Quad Graphics, Inc",$1.18B,$17185.68
58,Vaughan,Leport,JQC,n/a,NYSE,Nuveen Credit Strategies Income Fund,$1.17B,$17667.35
59,Darline,McNiven,SGLB,Consumer Durables,NASDAQ,"Sigma Labs, Inc.",$11.29M,$56007.90
60,Gisele,Norrington,FPO,Consumer Services,NYSE,First Potomac Realty Trust,$654.69M,$84002.54
61,Austine,Kemm,HHS,Technology,NYSE,"Harte-Hanks, Inc.",$68.38M,$62584.44
62,Brigit,Piggford,ESGE,n/a,NASDAQ,iShares MSCI EM ESG Optimized ETF,$54.38M,$72167.02
63,Minnnie,Salery,CHCT,Consumer Services,NYSE,Community Healthcare Trust Incorporated,$345.19M,$51680.20
64,Judah,Kleinlerer,RPAI^A,n/a,NYSE,"Retail Properties of America, Inc.",n/a,$97549.03
65,Maryanne,Keenleyside,ESRT,Consumer Services,NYSE,"Empire State Realty Trust, Inc.",$6.7B,$16776.53
66,Franky,Donisthorpe,TAX,Miscellaneous,NASDAQ,"Liberty Tax, Inc.",$158.53M,$69922.38
67,Harriet,Mathan,CMS^B,Public Utilities,NYSE,CMS Energy Corporation,n/a,$13866.90
68,Cynde,Whittuck,LTRX,Technology,NASDAQ,"Lantronix, Inc.",$40.45M,$23764.09
69,Yves,Frediani,MCV,n/a,NYSE,Medley Capital Corporation,n/a,$30741.61
70,Ruth,Franssen,SMSI,Technology,NASDAQ,"Smith Micro Software, Inc.",$16.06M,$31894.52
71,Sapphira,Cadamy,REPH,Health Care,NASDAQ,"Recro Pharma, Inc.",$120.19M,$56917.72
72,Corissa,Ivanaev,AMOV,Public Utilities,NYSE,"America Movil, S.A.B. de C.V.",$51.95B,$74705.70
73,Zola,Dizlie,KYN^F,n/a,NYSE,Kayne Anderson MLP Investment Company,n/a,$84373.57
74,Alphard,Chartman,KBWR,n/a,NASDAQ,PowerShares KBW Regional Banking Portfolio,$164.43M,$49979.91
75,Lammond,Drohane,FAST,Consumer Services,NASDAQ,Fastenal Company,$12.84B,$19522.13
76,Nathaniel,Calderbank,IRR,n/a,NYSE,Voya Natural Resources Equity Income Fund,$136.26M,$35878.09
77,Cletis,Scrammage,UTHR,Health Care,NASDAQ,United Therapeutics Corporation,$5.85B,$21606.34
78,Rowney,Baylay,CLNS^I,n/a,NYSE,"Colony NorthStar, Inc.",n/a,$44515.12
79,Tallie,Kryszkiecicz,DBVT,Health Care,NASDAQ,DBV Technologies S.A.,$1.63B,$80153.37
80,Merry,Woodfin,EHIC,Consumer Services,NYSE,eHi Car Services Limited,$698.89M,$38468.51
81,Sapphira,Camp,AEHR,Capital Goods,NASDAQ,Aehr Test Systems,$79.32M,$46857.85
82,Kellina,Kendrew,UVSP,Finance,NASDAQ,Univest Corporation of Pennsylvania,$793.18M,$89976.82
83,Aretha,Seeks,VNDA,Health Care,NASDAQ,Vanda Pharmaceuticals Inc.,$612.59M,$2839.55
84,Louella,Griffin,FSC,n/a,NASDAQ,Fifth Street Finance Corp.,$561.02M,$97312.94
85,Katharina,Aldiss,SYNA,Technology,NASDAQ,Synaptics Incorporated,$1.81B,$7387.57
86,Danica,Dory,QTWO,Technology,NYSE,"Q2 Holdings, Inc.",$1.56B,$56322.34
87,Aubrey,Meggison,HYGS,Basic Industries,NASDAQ,Hydrogenics Corporation,$126.08M,$37245.95
88,Abbie,Mulholland,GCO,Consumer Services,NYSE,Genesco Inc.,$677.94M,$3565.51
89,Leonerd,Wiseman,GLOG,Consumer Services,NYSE,GasLog LP.,$1.14B,$79733.83
90,Cecilia,Reeme,TRCH,Energy,NASDAQ,"Torchlight Energy Resources, Inc.",$93.58M,$77890.31
91,Otto,Futter,ACXM,Technology,NASDAQ,Acxiom Corporation,$2.06B,$90972.44
92,Andromache,Matthesius,CBPX,Capital Goods,NYSE,"Continental Building Products, Inc.",$927.58M,$29150.63
93,Jessi,Creeber,ARR,Consumer Services,NYSE,"ARMOUR Residential REIT, Inc.",$1B,$67903.36
94,Beverley,Nevill,PLAY,Consumer Services,NASDAQ,"Dave & Buster's Entertainment, Inc.",$2.84B,$68584.71
95,Creight,Bulward,CSWI,Basic Industries,NASDAQ,"CSW Industrials, Inc.",$589.55M,$51563.01
96,Isa,Doelle,GGM,n/a,NYSE,Guggenheim Credit Allocation Fund,$161.51M,$2041.13
97,Bartholemy,Carillo,LEDS,Technology,NASDAQ,SemiLEDS Corporation,$9.54M,$77281.82
98,Ryann,Grayling,ANH^B,n/a,NYSE,Anworth Mortgage Asset  Corporation,n/a,$43064.41
99,Janel,Matas,WST,Basic Industries,NYSE,"West Pharmaceutical Services, Inc.",$7.06B,$74420.31
100,Irita,Pinsent,ENVA,Finance,NYSE,"Enova International, Inc.",$487.29M,$32489.01
101,Raimund,Edgeler,AGI,Basic Industries,NYSE,Alamos Gold Inc.,$2.12B,$12256.81
102,Perkin,Shoosmith,CHMI,Consumer Services,NYSE,Cherry Hill Mortgage Investment Corporation,$240.54M,$38926.50
103,Corliss,Seeler,QLYS,Technology,NASDAQ,"Qualys, Inc.",$1.54B,$8121.79
104,Silvanus,Veldens,VNO^G,n/a,NYSE,Vornado Realty Trust,n/a,$15514.14
105,Cristal,Starrs,POWI,Technology,NASDAQ,"Power Integrations, Inc.",$1.89B,$58672.63
106,Legra,Robertucci,GDEN,Consumer Services,NASDAQ,"Golden Entertainment, Inc.",$462.74M,$56597.74
107,Gretchen,Savoury,BBRG,Consumer Services,NASDAQ,"Bravo Brio Restaurant Group, Inc.",$69.74M,$36961.52
108,Celestina,Domange,NHTC,Consumer Durables,NASDAQ,Natural Health Trends Corp.,$322.34M,$79047.01
109,Alon,Kaye,SMFG,Finance,NYSE,Sumitomo Mitsui Financial Group Inc,$54.22B,$40491.78
110,Kati,Cartmer,ESGG,n/a,NASDAQ,FlexShares STOXX Global ESG Impact Index Fund,$8.61M,$57628.70
111,Morgen,Shirrell,MYF,n/a,NYSE,Blackrock MuniYield Investment Fund,$217.64M,$18373.57
112,Arny,Klyn,PCI,n/a,NYSE,PIMCO Dynamic Credit and Mortgage Income Fund,$3.02B,$93908.62
113,Fin,Jollie,ARDC,n/a,NYSE,"Ares Dynamic Credit Allocation Fund, Inc.",$378.21M,$99728.76
114,Alick,Wisam,PLSE,Health Care,NASDAQ,"Pulse Biosciences, Inc",$494.01M,$45603.82
115,Aguie,Titterrell,OLD,n/a,NASDAQ,The Long-Term Care ETF,$2.7M,$89856.11
116,Jo,Norcock,BLMN,Consumer Services,NASDAQ,"Bloomin' Brands, Inc.",$2.12B,$76216.99
117,Maddy,Chidgey,MCHI,n/a,NASDAQ,iShares MSCI China ETF,$2.43B,$80823.88
118,Carley,Jorissen,PBH,Health Care,NYSE,"Prestige Brand Holdings, Inc.",$2.79B,$42002.32
119,Giustino,Colloby,KTOVW,Health Care,NASDAQ,Kitov Pharmaceuticals Holdings Ltd.,n/a,$41203.71
120,Kris,Casetti,MIY,n/a,NYSE,"Blackrock MuniYield Michigan Quality Fund, Inc.",$415.87M,$54684.19
121,Brien,Redgrave,HI,Consumer Durables,NYSE,Hillenbrand Inc,$2.31B,$51429.71
122,Max,Mantrip,BNSO,Capital Goods,NASDAQ,"Bonso Electronics International, Inc.",$12.63M,$40065.34
123,Fraze,Sherme,OXM,Consumer Non-Durables,NYSE,"Oxford Industries, Inc.",$1.05B,$45120.49
124,Arlyne,Gadsdon,AGI,Basic Industries,NYSE,Alamos Gold Inc.,$2.12B,$17232.23
125,Stillmann,Corten,IPCC,Finance,NASDAQ,Infinity Property and Casualty Corporation,$1.05B,$30435.97
126,Gwynne,Mulloch,GAINN,n/a,NASDAQ,Gladstone Investment Corporation,n/a,$90912.12
127,Willie,Bartolacci,DORM,Capital Goods,NASDAQ,"Dorman Products, Inc.",$2.71B,$95228.90
128,Anatollo,Spearett,AINV,n/a,NASDAQ,Apollo Investment Corporation,$1.42B,$73237.96
129,Silvan,Loughney,DCOM,Finance,NASDAQ,"Dime Community Bancshares, Inc.",$765.84M,$37954.82
130,Dedra,Berger,CTRL,Capital Goods,NASDAQ,Control4 Corporation,$471M,$96673.49
131,Katusha,Hallet,OMEX,Consumer Services,NASDAQ,"Odyssey Marine Exploration, Inc.",$25.92M,$26012.57
132,Marabel,Hackford,LSCC,Technology,NASDAQ,Lattice Semiconductor Corporation,$814.95M,$32640.91
133,Vevay,Willford,EMES,Basic Industries,NYSE,Emerge Energy Services LP,$264.33M,$21633.55
134,Andriette,Prevost,RNP,n/a,NYSE,Cohen & Steers Reit and Preferred Income Fund Inc,$998.43M,$37453.59
135,Dorris,Mattes,GECC,n/a,NASDAQ,Great Elm Capital Corp.,$121.6M,$1801.77
136,Mauricio,Bruty,PNFP,Finance,NASDAQ,"Pinnacle Financial Partners, Inc.",$3.27B,$51488.03
137,Burnaby,McCuis,ONTXW,Health Care,NASDAQ,"Onconova Therapeutics, Inc.",n/a,$35873.88
138,Stafford,Meekin,BWXT,Energy,NYSE,"BWX Technologies, Inc.",$4.72B,$7955.43
139,Alwyn,Harder,AC,Finance,NYSE,"Associated Capital Group, Inc.",$804.39M,$68176.71
140,Raynell,Zambon,AINV,n/a,NASDAQ,Apollo Investment Corporation,$1.42B,$30671.60
141,Netta,Wand,MSD,n/a,NYSE,"Morgan Stanley Emerging Markets Debt Fund, Inc.",$213.38M,$45686.62
142,Whitby,Nortcliffe,EMF,n/a,NYSE,Templeton Emerging Markets Fund,$266.9M,$43536.99
143,Dorene,Daid,SMTX,Technology,NASDAQ,SMTC Corporation,$22.36M,$35835.85
144,Alyson,Keable,FUSB,Finance,NASDAQ,"First US Bancshares, Inc.",$70.79M,$62727.32
145,Fidela,Gissing,RRR,Consumer Services,NASDAQ,"Red Rock Resorts, Inc.",$2.78B,$944.38
146,Allix,Dutt,HSON,Technology,NASDAQ,"Hudson Global, Inc.",$42.28M,$13504.21
147,Percival,Parkman,STLY,Consumer Durables,NASDAQ,"Stanley Furniture Company, Inc.",$18.34M,$88022.66
148,Melania,Kennelly,YORW,Public Utilities,NASDAQ,The York Water Company,$504.77M,$55167.12
149,Rudd,Goudge,IRR,n/a,NYSE,Voya Natural Resources Equity Income Fund,$136.26M,$95568.81
150,Clay,Joncic,CRL,Health Care,NYSE,"Charles River Laboratories International, Inc.",$4.56B,$69512.49
151,Bibby,O'Connolly,SSTK,Technology,NYSE,"Shutterstock, Inc.",$1.51B,$44690.42
152,Ddene,De Rechter,PBB,n/a,NYSE,Prospect Capital Corporation,n/a,$8112.07
153,Verena,Castelow,CNA,Finance,NYSE,CNA Financial Corporation,$13.17B,$91184.59
154,Lyssa,Ruit,ENSG,Health Care,NASDAQ,"The Ensign Group, Inc.",$1.05B,$87306.06
155,Lanie,Dunphy,JACK,Consumer Services,NASDAQ,Jack In The Box Inc.,$3.13B,$88079.13
156,Ruy,Seide,INFI,Health Care,NASDAQ,"Infinity Pharmaceuticals, Inc.",$85.75M,$54982.41
157,Merrel,Knaggs,ABEO,Health Care,NASDAQ,Abeona Therapeutics Inc.,$189.2M,$2346.00
158,Robinetta,Filer,ONSIW,Health Care,NASDAQ,"Oncobiologics, Inc.",n/a,$26798.02
159,Teressa,Leech,SCAC,Finance,NASDAQ,Saban Capital Acquisition Corp.,$315.63M,$26885.98
160,Bernie,Wasiela,FTXO,n/a,NASDAQ,First Trust Nasdaq Bank ETF,$1.03B,$90345.70
161,Herb,Carmichael,FTK,Basic Industries,NYSE,"Flotek Industries, Inc.",$513.58M,$32733.00
162,Donn,Radmore,SHIPW,Transportation,NASDAQ,Seanergy Maritime Holdings Corp,n/a,$32578.80
163,Korella,Little,FCEL,Miscellaneous,NASDAQ,"FuelCell Energy, Inc.",$65.53M,$96915.59
164,Anjanette,Hillatt,MER^K,n/a,NYSE,"Merrill Lynch & Co., Inc.",n/a,$33394.85
165,Shelley,Goncalo,SOR,n/a,NYSE,"Source Capital, Inc.",$332.05M,$62697.78
166,Faye,Bentley,VRTS,Finance,NASDAQ,"Virtus Investment Partners, Inc.",$785.49M,$9051.82
167,Dev,Busfield,HUNT,Transportation,NASDAQ,Hunter Maritime Acquisition Corp.,$42.18M,$24912.09
168,Arliene,Pontin,ABDC,n/a,NASDAQ,Alcentra Capital Corp.,$178.44M,$92631.88
169,Karylin,Giddy,OCRX,Health Care,NASDAQ,"Ocera Therapeutics, Inc.",$25.45M,$36528.82
170,Dwayne,Fromant,OCLR,Technology,NASDAQ,"Oclaro, Inc.",$1.62B,$35071.48
171,Filbert,Stranio,OFC,Consumer Services,NYSE,Corporate Office Properties Trust,$3.52B,$15391.70
172,Nell,Trengrove,HBMD,Finance,NASDAQ,"Howard Bancorp, Inc.",$184.1M,$30168.24
173,Jerri,Skea,CRM,Technology,NYSE,Salesforce.com Inc,$61.25B,$11898.77
174,Nathaniel,Alphege,GNE,Public Utilities,NYSE,Genie Energy Ltd.,$194.94M,$41752.41
175,Robinet,Roz,ANTM,Health Care,NYSE,"Anthem, Inc.",$50.34B,$75000.54
176,Garvin,Sayer,CMD,Health Care,NYSE,Cantel Medical Corp.,$3.17B,$77979.75
177,Harland,Alloway,JHG,Finance,NYSE,Janus Henderson Group plc,$367.06M,$58736.69
178,Gilbert,Hosier,AMOV,Public Utilities,NASDAQ,"America Movil, S.A.B. de C.V.",$51.95B,$17353.46
179,Teodoro,Payton,AHPA,Finance,NASDAQ,Avista Healthcare Public Acquisition Corp.,$380.14M,$53840.40
180,Cheslie,Spilsbury,ALBO,Health Care,NASDAQ,"Albireo Pharma, Inc.",$150.43M,$79939.32
181,Corinna,Bewicke,HMN,Finance,NYSE,Horace Mann Educators Corporation,$1.59B,$91779.66
182,Kerwinn,Dudden,CREE,Technology,NASDAQ,"Cree, Inc.",$2.35B,$57208.76
183,Moria,Wyldbore,CIM,Consumer Services,NYSE,Chimera Investment Corporation,$3.65B,$62296.74
184,Jeremias,Scullion,MDSO,Technology,NASDAQ,"Medidata Solutions, Inc.",$4.42B,$83672.35
185,Deedee,McCorley,WTS,Capital Goods,NYSE,"Watts Water Technologies, Inc.",$2.15B,$96077.31
186,Tripp,Waliszek,PRGS,Technology,NASDAQ,Progress Software Corporation,$1.41B,$22140.90
187,Fay,Yule,UFPT,Capital Goods,NASDAQ,"UFP Technologies, Inc.",$200.32M,$52620.32
188,Haskell,Paolacci,GMTA,Consumer Services,NYSE,GATX Corporation,n/a,$27677.96
189,Brinna,Clowney,ITIC,Finance,NASDAQ,Investors Title Company,$365.71M,$75999.74
190,Barbe,Oluwatoyin,CTAA,Public Utilities,NYSE,Qwest Corporation,n/a,$56016.31
191,Arther,Sima,TIVO,Miscellaneous,NASDAQ,TiVo Corporation,$2.25B,$20243.12
192,Dorri,Sheldon,TCI,Consumer Services,NYSE,"Transcontinental Realty Investors, Inc.",$230.24M,$24356.24
193,Edgard,Betteridge,BKFS,Technology,NYSE,"Black Knight Financial Services, Inc.",$6.01B,$67862.92
194,Rickey,Fannin,MET,Finance,NYSE,"MetLife, Inc.",$57.58B,$55731.83
195,Normand,Spurnier,FBSS,Finance,NASDAQ,"Fauquier Bankshares, Inc.",$70.55M,$20466.46
196,Alejandro,Brower,HBANO,Finance,NASDAQ,Huntington Bancshares Incorporated,$21.83B,$74496.04
197,Roz,Johananoff,BXS,Finance,NYSE,"BancorpSouth, Inc.",$2.77B,$52303.09
198,Korney,Leney,FSNN,Technology,NASDAQ,"Fusion Telecommunications International, Inc.",$30.7M,$17374.68
199,Dru,Luparto,XKE,Finance,NYSE,Lehman ABS Corporation,n/a,$65307.51
200,Geraldine,Vasilyev,NVEC,Technology,NASDAQ,NVE Corporation,$377.89M,$65515.19
201,Catherine,Shand,EUFN,n/a,NASDAQ,iShares MSCI Europe Financials Sector Index Fund,$1.15B,$15520.44
202,Cathy,MacKettrick,SPE,n/a,NYSE,Special Opportunities Fund Inc.,$128.56M,$51519.62
203,Laurella,Bernhardi,INPX,Technology,NASDAQ,Inpixon ,$3.85M,$25556.48
204,Gabey,Clappison,XCO,Energy,NYSE,EXCO Resources NL,$79.36M,$11562.48
205,Loren,MacDavitt,NHTC,Consumer Durables,NASDAQ,Natural Health Trends Corp.,$322.34M,$6340.23
206,Giovanni,Biskupek,IMDZ,Health Care,NASDAQ,Immune Design Corp.,$184.11M,$37679.59
207,Dunn,Benoy,STAG^C,n/a,NYSE,"Stag Industrial, Inc.",n/a,$63685.74
208,Madalena,Pelosi,RNP,n/a,NYSE,Cohen & Steers Reit and Preferred Income Fund Inc,$998.43M,$77685.39
209,Rhys,Mudd,FCBC,Finance,NASDAQ,"First Community Bancshares, Inc.",$473.38M,$35800.27
210,Craggie,Doniso,TERP,Public Utilities,NASDAQ,"TerraForm Power, Inc.",$1.71B,$88623.05
211,Britt,Burbudge,SLNO,Health Care,NASDAQ,"Soleno Therapeutics, Inc.",$27.6M,$71520.66
212,Shayna,Domoney,ATHN,Miscellaneous,NASDAQ,"athenahealth, Inc.",$5.79B,$72097.21
213,Kingston,Carnson,KMI,Public Utilities,NYSE,"Kinder Morgan, Inc.",$42.84B,$79583.25
214,Dalenna,De Blasio,VNO^I,n/a,NYSE,Vornado Realty Trust,n/a,$97853.56
215,Antone,Pay,DJCO,Consumer Services,NASDAQ,Daily Journal Corp. (S.C.),$295.19M,$90256.86
216,Desirae,McHale,THRM,Capital Goods,NASDAQ,Gentherm Inc,$1.39B,$47307.91
217,Talbot,Mallebone,SC,Finance,NYSE,Santander Consumer USA Holdings Inc.,$4.15B,$79260.06
218,Joye,McLukie,CYAD,Health Care,NASDAQ,Celyad SA,$445M,$22655.78
219,Fernande,Dudbridge,AEO,Consumer Services,NYSE,"American Eagle Outfitters, Inc.",$2.05B,$32919.82
220,Charity,Bourchier,GERN,Health Care,NASDAQ,Geron Corporation,$420.22M,$7206.72
221,Kristien,Baldery,IPG,Technology,NYSE,"Interpublic Group of Companies, Inc. (The)",$9.64B,$74769.34
222,Jodie,Buckles,RXIIW,Health Care,NASDAQ,RXi Pharmaceuticals Corporation,n/a,$23850.73
223,Pablo,Lynett,ROYT,Energy,NYSE,Pacific Coast Oil Trust,$61.73M,$5960.58
224,Zed,Temporal,TTF,n/a,NYSE,"Thai Fund, Inc. (The)",$106.14M,$34474.62
225,Madelina,Lucus,FIBK,Finance,NASDAQ,"First Interstate BancSystem, Inc.",$2.13B,$13049.28
226,Jen,Durban,DLR^G,n/a,NYSE,"Digital Realty Trust, Inc.",n/a,$55848.87
227,Cybill,Goulding,PLNT,Consumer Services,NYSE,"Planet Fitness, Inc.",$2.24B,$3888.60
228,Adina,Tiffin,FGB,n/a,NYSE,First Trust Specialty Finance and Financial Opportunities Fund,$103.46M,$48542.48
229,Peirce,Willeman,BNFT,Technology,NASDAQ,"Benefitfocus, Inc.",$1.13B,$7780.42
230,Robinetta,Eilhersen,RDUS,Health Care,NASDAQ,"Radius Health, Inc.",$1.77B,$9420.91
231,Rafaellle,Lupton,RIG,Energy,NYSE,Transocean Ltd.,$3.37B,$40431.13
232,Mignonne,Cantrell,CVX,Energy,NYSE,Chevron Corporation,$205.28B,$13896.74
233,Tabbie,Charity,CNXR,Technology,NASDAQ,"Connecture, Inc.",$18.55M,$51348.86
234,Doralia,Baldack,SIGI,Finance,NASDAQ,"Selective Insurance Group, Inc.",$2.98B,$80896.81
235,Pammie,Matanin,USLV,Finance,NASDAQ,VelocityShares 3x Long Silver ETN,$225.24M,$51255.99
236,Rurik,Mylan,FRAN,Consumer Services,NASDAQ,Francesca's Holdings Corporation,$415.04M,$39789.34
237,Rudy,Druett,NYCB,Finance,NYSE,"New York Community Bancorp, Inc.",$6.5B,$48249.67
238,Gerda,Gawke,CYRX,Transportation,NASDAQ,"CryoPort, Inc.",$112.21M,$17366.95
239,Phillida,Corrie,BG,Consumer Non-Durables,NYSE,Bunge Limited,$10.8B,$76916.42
240,Petr,Minster,ICHR,Technology,NASDAQ,Ichor Holdings,$568.32M,$93213.86
241,Benedick,Jerrolt,IVFVC,n/a,NASDAQ,Ivy NextShares,n/a,$13391.89
242,Tobin,Downie,USM,Public Utilities,NYSE,United States Cellular Corporation,$3.3B,$85345.66
243,Avigdor,Ramsby,PFI,n/a,NASDAQ,PowerShares DWA Financial Momentum Portfolio,$78.45M,$47030.96
244,Martin,Nelius,ORPN,Health Care,NASDAQ,Bioblast Pharma Ltd.,$7.05M,$54662.38
245,Enrico,McGlaughn,CPB,Consumer Non-Durables,NYSE,Campbell Soup Company,$16.68B,$5618.63
246,Rip,Mattheeuw,TST,Consumer Services,NASDAQ,"TheStreet, Inc.",$30.31M,$13846.04
247,Sacha,MacCaffrey,CECO,Consumer Services,NASDAQ,Career Education Corporation,$677.17M,$81483.03
248,Parry,Lockyer,VTHR,n/a,NASDAQ,Vanguard Russell 3000 ETF,$333.23M,$40820.30
249,Mara,D'Aubney,HPI,n/a,NYSE,John Hancock Preferred Income Fund,$570.61M,$81144.79
250,Leonardo,Stoppard,TPH,Capital Goods,NYSE,"TRI Pointe Group, Inc.",$1.98B,$53902.15
251,Helene,Caldicott,APA,Energy,NYSE,Apache Corporation,$18.85B,$40945.21
252,Vassily,Kave,RSO^B,n/a,NYSE,Resource Capital Corp.,n/a,$59001.25
253,Storm,Jeannot,MODN,Technology,NYSE,"Model N, Inc.",$378.74M,$98333.21
254,Marcy,Asprey,FIS,Miscellaneous,NYSE,"Fidelity National Information Services, Inc.",$28.16B,$29776.91
255,Parnell,Perell,RPRX,Health Care,NASDAQ,Repros Therapeutics Inc.,$9.14M,$32463.96
