id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
36,Ynez,Fawlks,VMW,Technology,NYSE,"Vmware, Inc.",$35.98B,$9947.23
37,Benn,Conkie,PSO,Consumer Services,NYSE,"Pearson, Plc",$7.48B,$2189.68
38,Minna,Filipczynski,KWR,Basic Industries,NYSE,Quaker Chemical Corporation,$1.92B,$83009.50
39,Giacopo,Raitie,MTGEP,Consumer Services,NASDAQ,MTGE Investment Corp.,$52M,$97624.85
40,Ewan,McKerton,SPEX,Miscellaneous,NASDAQ,Spherix Incorporated,$4.5M,$84980.43
41,Mara,Ahmad,WSTG,Technology,NASDAQ,"Wayside Technology Group, Inc.",$88.91M,$66355.89
42,Gale,Phillipp,JPI,n/a,NYSE,Nuveen Preferred and Income Term Fund,$560.06M,$40287.22
43,Inglis,Ternent,TDA,Public Utilities,NYSE,"Telephone and Data Systems, Inc.",n/a,$93180.83
44,Francois,Izkovicz,CGA,Basic Industries,NYSE,"China Green Agriculture, Inc.",$49.73M,$45327.64
45,Lefty,Feedham,PFL,n/a,NYSE,PIMCO Income Strategy Fund,$298.39M,$55087.03
46,Lettie,Teasell,DAVE,Consumer Services,NASDAQ,"Famous Dave's of America, Inc.",$24.35M,$3868.27
47,Carmon,Smee,CSA,n/a,NASDAQ,VictoryShares US Small Cap Volatility Wtd ETF,$2.17B,$65480.74
48,Harlan,Normavill,SXC,Basic Industries,NYSE,"SunCoke Energy, Inc.",$614.25M,$28375.26
49,Shir,O'Shevlan,JMBA,Consumer Services,NASDAQ,"Jamba, Inc.",$107.46M,$80448.82
50,Joleen,Alibone,BGT,n/a,NYSE,Blackrock Global,$334.83M,$83899.48
51,Steffen,O'Docherty,PML,n/a,NYSE,Pimco Municipal Income Fund II,$815.13M,$83142.52
52,Haily,Melmoth,UNB,Finance,NASDAQ,"Union Bankshares, Inc.",$207.26M,$63848.72
53,Sandor,Triplow,WEN,Consumer Services,NASDAQ,Wendy's Company (The),$3.74B,$54814.55
54,Care,Hamilton,MPB,Finance,NASDAQ,Mid Penn Bancorp,$114.75M,$99994.68
55,Truda,Ashe,PFM,n/a,NASDAQ,PowerShares Dividend Achievers Portfolio,$317.19M,$16107.07
56,Philbert,Coetzee,USB^M,n/a,NYSE,U.S. Bancorp,n/a,$63486.45
57,Dun,Standish-Brooks,GGZ,n/a,NYSE,Gabelli Global Small and Mid Cap Value Trust (The),$95.4M,$91158.33
58,Gusty,Rowlinson,BCOR,Technology,NASDAQ,"Blucora, Inc.",$909.02M,$75314.27
59,Billi,Pykett,TPVZ,n/a,NYSE,TriplePoint Venture Growth BDC Corp.,n/a,$58445.53
60,Melisandra,Waddilow,CJJD,Consumer Durables,NASDAQ,"China Jo-Jo Drugstores, Inc.",$44.38M,$40769.77
61,Nixie,Gogerty,FDX,Transportation,NYSE,FedEx Corporation,$56.28B,$31137.27
62,Cicely,Flint,ATHX,Health Care,NASDAQ,"Athersys, Inc.",$158.07M,$77124.37
63,Shandy,Casterot,TACO,Consumer Services,NASDAQ,"Del Taco Restaurants, Inc.",$524.24M,$10686.53
64,Annamaria,Elven,CBX,n/a,NYSE,CBX (Listing Market NYSE Networks AE,n/a,$26722.29
65,Lemmy,Klima,IGI,n/a,NYSE,Western Asset Investment Grade Defined Opportunity Trust Inc.,$225.71M,$77060.91
66,Paul,Renison,CPA,Transportation,NYSE,"Copa Holdings, S.A.",$4.74B,$83580.22
67,Roman,Clerke,CHFC,Finance,NASDAQ,Chemical Financial Corporation,$3.46B,$94922.63
68,Fax,Pharro,CNCO,Consumer Services,NYSE,Cencosud S.A.,$7.68B,$66732.58
69,Jemmy,Piletic,RFTA,Consumer Services,NYSE,RAIT Financial Trust,n/a,$72284.34
70,Boigie,Lenham,PL^C,n/a,NYSE,Protective Life Corporation,n/a,$33836.06
71,Caesar,Kuhn,HAS,Consumer Non-Durables,NASDAQ,"Hasbro, Inc.",$13.71B,$74026.09
72,Penelopa,Ancell,BRCD,Technology,NASDAQ,"Brocade Communications Systems, Inc.",$5.18B,$66230.19
73,Nels,Low,IRIX,Health Care,NASDAQ,IRIDEX Corporation,$104.02M,$21584.76
74,Cami,Dower,ALLE,Consumer Services,NYSE,Allegion plc,$7.77B,$13748.74
75,Parrnell,le Keux,SPLP,Capital Goods,NYSE,Steel Partners Holdings LP,$500.28M,$86807.38
76,Jens,MacArthur,VEAC,Finance,NASDAQ,Vantage Energy Acquisition Corp.,$674.13M,$32700.02
77,Alessandra,Verlinden,WCST,Consumer Services,NASDAQ,"Wecast Network, Inc.",$130.02M,$36569.61
78,Margarethe,Chancellor,NR,Energy,NYSE,"Newpark Resources, Inc.",$648.58M,$73165.09
79,Donavon,Tidridge,CBAY,Health Care,NASDAQ,CymaBay Therapeutics Inc.,$143.19M,$22823.93
80,Mayer,Melarkey,TRTN,Technology,NYSE,Triton International Limited,$1.08B,$70837.24
81,Doralynne,Jurn,ALOT,Technology,NASDAQ,"AstroNova, Inc.",$90.18M,$45033.31
82,Angus,Cesco,OBSV,Health Care,NASDAQ,ObsEva SA,$161.49M,$13297.05
83,Marlin,Hamlington,SWFT,Transportation,NYSE,Swift Transportation Company,$3.4B,$61561.33
84,Fawnia,Glassup,NATH,Consumer Services,NASDAQ,"Nathan's Famous, Inc.",$262.03M,$29447.17
85,Garnette,Schirak,CL,Consumer Non-Durables,NYSE,Colgate-Palmolive Company,$67.4B,$1455.44
86,Jacquenetta,McCafferty,SRRA,Health Care,NASDAQ,"Sierra Oncology, Inc.",$59.59M,$66601.91
87,Gerick,Drivers,HBANO,Finance,NASDAQ,Huntington Bancshares Incorporated,$21.83B,$51731.11
88,Noak,Keddey,ENTA,Health Care,NASDAQ,"Enanta Pharmaceuticals, Inc.",$647.69M,$1855.75
89,Belia,Spragge,CDI,Technology,NYSE,CDI Corporation,$108.41M,$75317.35
90,Mirilla,Woolpert,FSAM,Finance,NASDAQ,Fifth Street Asset Management Inc.,$172.02M,$56177.23
91,Faustine,Neissen,FMAO,Finance,NASDAQ,"Farmers & Merchants Bancorp, Inc.",$253.22M,$89162.36
92,Dosi,Sheehan,FOE,Basic Industries,NYSE,Ferro Corporation,$1.52B,$88136.11
93,Hugh,Cogle,BBT,Finance,NYSE,BB&T Corporation,$35.97B,$36577.27
94,Shepperd,Currom,VIA,Consumer Services,NASDAQ,Viacom Inc.,$15.55B,$20916.70
95,Harv,Siegertsz,PFM,n/a,NASDAQ,PowerShares Dividend Achievers Portfolio,$317.19M,$75339.36
96,Leo,Reyner,NBL,Energy,NYSE,Noble Energy Inc.,$12.73B,$83221.32
97,Murielle,Gartan,CRM,Technology,NYSE,Salesforce.com Inc,$61.25B,$56902.78
98,Rodie,Wharf,ARCC,n/a,NASDAQ,Ares Capital Corporation,$6.95B,$29.66
99,Say,Giacobelli,NICK,Finance,NASDAQ,"Nicholas Financial, Inc.",$61M,$84461.60
100,Alyce,Middlemass,HTGX,n/a,NYSE,"Hercules Capital, Inc.",n/a,$13423.92
101,Alexandra,Langstrath,NID,n/a,NYSE,Nuveen Intermediate Duration Municipal Term Fund,$626.24M,$22564.79
102,Catrina,Belham,KBLMU,Finance,NASDAQ,KBL Merger Corp. IV,n/a,$14889.79
103,Issie,Manchester,FNB^E,n/a,NYSE,F.N.B. Corporation,n/a,$22949.60
104,Ardelle,Farnie,BSM,Energy,NYSE,"Black Stone Minerals, L.P.",$3B,$97553.20
105,Hebert,Teulier,CHKE,Consumer Non-Durables,NASDAQ,Cherokee Inc.,$94.54M,$84560.92
106,Mala,Reihill,ESGR,Finance,NASDAQ,Enstar Group Limited,$3.84B,$32220.60
107,Sheila,Fulstow,MEN,n/a,NYSE,"Blackrock MuniEnhanced Fund, Inc.",$352.17M,$1955.90
108,Petronella,Lashbrook,PCTY,Technology,NASDAQ,Paylocity Holding Corporation,$2.43B,$25030.59
109,Meade,Kenningley,TRCH,Energy,NASDAQ,"Torchlight Energy Resources, Inc.",$93.58M,$59221.84
110,Analiese,Feveryear,KMX,Consumer Durables,NYSE,CarMax Inc,$11.24B,$97886.20
111,Tad,Guiness,ARR^B,n/a,NYSE,"ARMOUR Residential REIT, Inc.",n/a,$90099.57
112,Demott,Dacke,TLND,Technology,NASDAQ,Talend S.A.,$1.05B,$53645.31
113,Ron,Rodear,CTXS,Technology,NASDAQ,"Citrix Systems, Inc.",$12.08B,$5085.55
114,Diana,Easbie,RMCF,Consumer Non-Durables,NASDAQ,"Rocky Mountain Chocolate Factory, Inc.",$68.38M,$19569.31
115,Redd,Bault,DUK,Public Utilities,NYSE,Duke Energy Corporation,$60.99B,$9206.10
116,Ruprecht,Marians,AXP,Finance,NYSE,American Express Company,$72.8B,$28275.42
117,Moore,Swansbury,SBRA,Consumer Services,NASDAQ,"Sabra Healthcare REIT, Inc.",$1.55B,$80211.73
118,Aloise,Twinborne,ENS,Consumer Non-Durables,NYSE,Enersys,$3.35B,$21797.20
119,Timmi,Nicholls,YUMC,Consumer Services,NYSE,"Yum China Holdings, Inc.",$15.33B,$59773.31
120,Mylo,Swainston,AHT,Consumer Services,NYSE,Ashford Hospitality Trust Inc,$628.48M,$14201.47
121,Pren,Howsden,FFHL,Capital Goods,NASDAQ,"Fuwei Films (Holdings) Co., Ltd.",$10.06M,$83750.16
122,Teresa,Starzaker,NXTD,Consumer Services,NASDAQ,NXT-ID Inc.,$12.73M,$7618.89
123,Somerset,Hugk,CVO,Consumer Durables,NYSE,Cenveo Inc,$52.17M,$48871.85
124,Pavlov,Nottingam,NVR,Capital Goods,NYSE,"NVR, Inc.",$9.16B,$90606.71
125,Andriana,Toffalo,PDCO,Health Care,NASDAQ,"Patterson Companies, Inc.",$4.55B,$90349.74
126,Correy,Rumsey,TRCH,Energy,NASDAQ,"Torchlight Energy Resources, Inc.",$93.58M,$66577.99
127,Kimberlee,Stennine,SJI,Public Utilities,NYSE,"South Jersey Industries, Inc.",$2.89B,$41223.24
128,Tristam,Powis,PFGC,Consumer Non-Durables,NYSE,Performance Food Group Company,$2.93B,$80576.91
129,Brittaney,Swettenham,JQC,n/a,NYSE,Nuveen Credit Strategies Income Fund,$1.17B,$87102.07
130,Westley,Tomicki,HFC,Energy,NYSE,HollyFrontier Corporation,$4.66B,$64041.06
131,Ware,Grunwald,TREC,Energy,NYSE,Trecora Resources,$276.48M,$54140.07
132,Rafaelia,Wensley,EVLV,Consumer Services,NASDAQ,EVINE Live Inc.,$67.58M,$32492.33
133,Monah,Escott,OIA,n/a,NYSE,Invesco Municipal Income Opportunities Trust,$376.32M,$23736.81
134,Wendell,Tolhurst,GBL,Finance,NYSE,"Gamco Investors, Inc.",$878.56M,$27343.34
135,Bendicty,MacSkeaghan,GAB^J,n/a,NYSE,"Gabelli Equity Trust, Inc. (The)",n/a,$17421.36
136,Kip,Likely,CX,Capital Goods,NYSE,Cemex S.A.B. de C.V.,$4.5B,$98053.46
137,Lynnea,Scaice,CCN,Finance,NASDAQ,CardConnect Corp.,$472.08M,$70850.38
138,Costa,Cockburn,PGR,Finance,NYSE,Progressive Corporation (The),$26.04B,$92337.88
139,Justis,Wadmore,MGLN,Health Care,NASDAQ,"Magellan Health, Inc.",$1.71B,$21995.26
140,Imogene,Pennycock,PLOW,Capital Goods,NYSE,"Douglas Dynamics, Inc.",$689.02M,$17606.57
141,Blane,Alflat,CCMP,Technology,NASDAQ,Cabot Microelectronics Corporation,$1.88B,$64081.70
142,Joya,Lumm,MDGL,Health Care,NASDAQ,"Madrigal Pharmaceuticals, Inc.",$169.37M,$4607.82
143,Harmony,Roulston,THST,Consumer Non-Durables,NASDAQ,"Truett-Hurst, Inc.",$9.12M,$58407.27
144,Royce,Stranahan,SLMBP,Finance,NASDAQ,SLM Corporation,$289.76M,$29233.02
145,Dex,Poacher,EBR.B,n/a,NYSE,Centrais Electricas Brasileiras S.A.- Eletrobras,n/a,$54551.44
146,Aili,Baroch,PAACU,Finance,NASDAQ,Pacific Special Acquisition Corp.,n/a,$80131.75
147,Jeannine,Janouch,HELE,Consumer Durables,NASDAQ,Helen of Troy Limited,$2.52B,$73962.65
148,Clo,Goodson,MNDO,Technology,NASDAQ,MIND C.T.I. Ltd.,$48.81M,$59769.46
149,Smitty,Barnsdall,YRCW,Transportation,NASDAQ,"YRC Worldwide, Inc.",$347.04M,$89826.89
150,Noak,Cready,CPHC,Consumer Services,NASDAQ,Canterbury Park Holding Corporation,$47.65M,$31438.65
151,Glenn,Woolfoot,ACV,n/a,NYSE,AllianzGI Diversified Income & Convertible Fund,$214.54M,$55043.23
152,Karlee,Hambridge,GOV,Finance,NASDAQ,Government Properties Income Trust,$1.61B,$46933.47
153,Barnaby,Arblaster,GM,Capital Goods,NYSE,General Motors Company,$51.8B,$15089.07
154,Carie,Oxberry,MMLP,Energy,NASDAQ,Martin Midstream Partners L.P.,$688.3M,$16877.48
155,Gamaliel,Miles,EBSB,Finance,NASDAQ,"Meridian Bancorp, Inc.",$895.77M,$83314.68
156,Gwenny,Blanckley,GIGM,Technology,NASDAQ,GigaMedia Limited,$33.71M,$76393.20
157,Polly,Robiou,SLCT,Finance,NASDAQ,"Select Bancorp, Inc.",$138.19M,$36165.52
158,Hakeem,Robbings,CTX,Public Utilities,NYSE,Qwest Corporation,$3.2B,$32523.20
159,Shelly,Revelle,I,Consumer Services,NYSE,Intelsat S.A.,$378.97M,$21129.26
160,Denny,Ropkes,KELYB,Technology,NASDAQ,"Kelly Services, Inc.",$772.65M,$35239.14
161,Pru,Antuk,PZRX,Health Care,NASDAQ,"PhaseRx, Inc.",$12.16M,$45314.56
162,Benton,Scraggs,SNAK,Consumer Non-Durables,NASDAQ,"Inventure Foods, Inc.",$83.67M,$92744.50
163,Laverne,Sharpe,BCOR,Technology,NASDAQ,"Blucora, Inc.",$909.02M,$14844.14
164,Morris,Pleven,CUBE,Consumer Services,NYSE,CubeSmart,$4.42B,$46455.59
165,Hagen,Patry,SFUN,Technology,NYSE,Fang Holdings Limited,$1.54B,$47147.21
166,Ashby,Gullam,PRE^F,n/a,NYSE,PartnerRe Ltd.,n/a,$45535.57
167,Nil,Ingry,HBNC,Finance,NASDAQ,Horizon Bancorp (IN),$580.2M,$33449.77
168,Burlie,Stonhewer,FMSA,Basic Industries,NYSE,Fairmount Santrol Holdings Inc.,$882.34M,$83475.82
169,Nickie,Barke,JYNT,Miscellaneous,NASDAQ,The Joint Corp.,$48.27M,$94607.71
170,Ambrosi,Mogie,NLNK,Health Care,NASDAQ,NewLink Genetics Corporation,$178.86M,$8553.24
171,Lory,Chadbourne,AGO,Finance,NYSE,Assured Guaranty Ltd.,$5.11B,$66812.61
172,Perri,Lapthorne,SQNS,Technology,NYSE,Sequans Communications S.A.,$299.74M,$52295.52
173,Wyndham,Gwyneth,LIVN,Health Care,NASDAQ,LivaNova PLC,$2.97B,$16900.66
174,Gilbertina,Dinjes,FOX,Consumer Services,NASDAQ,"Twenty-First Century Fox, Inc.",$50.2B,$22471.28
175,Rance,Kingscote,HBHC,Finance,NASDAQ,Hancock Holding Company,$4.11B,$51243.43
176,Lizabeth,Treanor,FFWM,Finance,NASDAQ,First Foundation Inc.,$543.15M,$62592.72
177,Melisent,Capin,IEUS,n/a,NASDAQ,iShares MSCI Europe Small-Cap ETF,$126.72M,$77630.42
178,Alejandra,Suthworth,THFF,Finance,NASDAQ,First Financial Corporation Indiana,$587.96M,$38309.51
179,Adrienne,Tefft,APLE,Consumer Services,NYSE,"Apple Hospitality REIT, Inc.",$4.32B,$11259.04
180,Sumner,Aulds,RDIB,Consumer Services,NASDAQ,Reading International Inc,$404.69M,$30036.69
181,Mathilda,Coleson,JRI,n/a,NYSE,Nuveen Real Asset Income and Growth Fund,$170.57M,$26253.50
182,Anneliese,Craney,PZC,n/a,NYSE,PIMCO California Municipal Income Fund III,$283.89M,$21327.32
183,Ketty,Sivess,NEPT,Health Care,NASDAQ,Neptune Technologies & Bioresources Inc,$63.65M,$15211.28
184,Maddi,O'Mullaney,QUMU,Technology,NASDAQ,Qumu Corporation,$29.24M,$76805.77
185,Tye,Gilluley,FN,Public Utilities,NYSE,Fabrinet,$1.4B,$96168.66
186,Griz,Culcheth,BML^I,n/a,NYSE,Bank of America Corporation,n/a,$74040.92
187,Janis,Dilworth,XGTI,Consumer Durables,NASDAQ,"XG Technology, Inc",$21.96M,$78291.00
188,Darrin,Blaasch,DCUD,Public Utilities,NYSE,"Dominion Energy, Inc.",n/a,$18896.82
189,Rowe,Aslen,NEV,n/a,NYSE,Nuveen Enhanced Municipal Value Fund,$358.78M,$83223.96
190,Barnabas,McPhee,ROKA,Capital Goods,NASDAQ,"Roka Bioscience, Inc.",$13.52M,$8241.49
191,Thoma,MacKellar,EDF,n/a,NYSE,Stone Harbor Emerging Markets Income Fund,$261.58M,$61934.77
192,Dru,Robardey,TRTN,Technology,NYSE,Triton International Limited,$1.08B,$31706.70
193,Broddie,Kirke,USB^H,n/a,NYSE,U.S. Bancorp,n/a,$90712.02
194,Adolf,Churchouse,BKK,n/a,NYSE,Blackrock Municipal 2020 Term Trust,$320.35M,$96654.58
195,Tate,Hawksley,DD^A,Basic Industries,NYSE,E.I. du Pont de Nemours and Company,n/a,$19456.19
196,Ad,Varnham,CLNS^G,n/a,NYSE,"Colony NorthStar, Inc.",n/a,$98411.76
197,Emmanuel,Glazyer,TRIP,Technology,NASDAQ,"TripAdvisor, Inc.",$5.35B,$92577.43
198,Pyotr,Tourry,CARS,Technology,NYSE,Cars.com Inc.,n/a,$27608.89
199,Carma,Measures,EXC,Public Utilities,NYSE,Exelon Corporation,$34.34B,$87699.74
200,Katee,Opie,EXPO,Consumer Services,NASDAQ,"Exponent, Inc.",$1.53B,$1717.96
201,Hedy,Mackerness,CLDX,Health Care,NASDAQ,"Celldex Therapeutics, Inc.",$290.24M,$35008.14
202,Hedy,Dmisek,GUID,Technology,NASDAQ,"Guidance Software, Inc.",$222.81M,$30245.08
203,Noble,Barsham,YLDE,n/a,NASDAQ,ClearBridge Dividend Strategy ESG ETF,n/a,$69602.05
204,Elva,Taffee,DG,Consumer Services,NYSE,Dollar General Corporation,$19.23B,$19352.17
205,Araldo,Frossell,AJRD,Capital Goods,NYSE,"Aerojet Rocketdyne Holdings, Inc. ",$1.55B,$8605.42
206,Rawley,Cahan,SRI,Capital Goods,NYSE,"Stoneridge, Inc.",$411.46M,$97384.52
207,Nathalie,Duncklee,LLNW,Miscellaneous,NASDAQ,"Limelight Networks, Inc.",$299.1M,$70735.15
208,Elena,Bitcheno,RDY,Health Care,NYSE,Dr. Reddy's Laboratories Ltd,$6.9B,$84413.07
209,Annnora,Igonet,VTWG,n/a,NASDAQ,Vanguard Russell 2000 Growth ETF,$184.64M,$62546.52
210,Donal,Flay,MBTF,Finance,NASDAQ,M B T Financial Corp,$229.8M,$30519.10
211,Gina,House,MNI,Consumer Services,NYSE,McClatchy Company (The),$85.51M,$48567.77
212,Sayres,Attyeo,TFSL,Finance,NASDAQ,TFS Financial Corporation,$4.45B,$87492.35
213,Golda,McGarva,BGFV,Consumer Services,NASDAQ,Big 5 Sporting Goods Corporation,$316.8M,$71171.38
214,Zsa zsa,Kissell,AMH^C,n/a,NYSE,American Homes 4 Rent,n/a,$20056.82
215,Sibylla,Wilgar,THQ,n/a,NYSE,Tekla Healthcare Opportunies Fund,$772.41M,$99728.24
216,Oralle,Persehouse,DAX,n/a,NASDAQ,Horizons DAX Germany ETF,$17.69M,$65661.33
217,Craig,Hanretty,TRK,Consumer Services,NYSE,"Speedway Motorsports, Inc.",$760.1M,$94.03
218,Joelle,Danit,RELY,Consumer Non-Durables,NASDAQ,"Real Industry, Inc. ",$90.88M,$39266.31
219,Emylee,Decker,TAP,Consumer Non-Durables,NYSE,Molson Coors Brewing  Company,$14.14B,$86521.05
220,Rafaelia,Larking,CLFD,Public Utilities,NASDAQ,"Clearfield, Inc.",$192.38M,$59162.52
221,Eliza,Pagin,SGY,Energy,NYSE,Stone Energy Corporation,$470.4M,$29792.19
222,Ottilie,Collins,CYTX,Health Care,NASDAQ,Cytori Therapeutics Inc,$31.83M,$50406.88
223,Antone,McQuirter,PPX,Public Utilities,NYSE,"PPL Capital Funding, Inc.",n/a,$12256.39
224,Koo,Lee,JSYN,Finance,NASDAQ,Jensyn Acquistion Corp.,$52.88M,$20544.45
225,Ginnie,Milillo,EFOI,Consumer Durables,NASDAQ,"Energy Focus, Inc.",$33.57M,$57792.70
226,Aubrie,Gosker,IVR^B,n/a,NYSE,INVESCO MORTGAGE CAPITAL INC,n/a,$9098.16
227,Elyse,Georg,EXLS,Miscellaneous,NASDAQ,"ExlService Holdings, Inc.",$1.77B,$72193.43
228,Ardeen,Antoniou,M,Consumer Services,NYSE,Macy's Inc,$6.98B,$91117.25
229,Reeba,Stang-Gjertsen,CLH,Basic Industries,NYSE,"Clean Harbors, Inc.",$3.24B,$32761.47
230,Noak,Newband,AXAR,Finance,NASDAQ,Axar Acquisition Corp.,$83.79M,$74010.12
231,Raffarty,Creasey,RHI,Technology,NYSE,Robert Half International Inc.,$6.07B,$63535.39
232,Jeri,Congram,EEP,Energy,NYSE,"Enbridge Energy, L.P.",$6.76B,$89783.26
233,Lyndsey,Meadowcroft,WFC^N,n/a,NYSE,Wells Fargo & Company,n/a,$994.76
234,Brandi,Pitford,AZN,Health Care,NYSE,Astrazeneca PLC,$87.46B,$58045.82
235,Zonnya,Lartice,HCN,Consumer Services,NYSE,Welltower Inc.,$27.68B,$55555.29
236,Leticia,Krzysztofiak,PJC,Finance,NYSE,Piper Jaffray Companies,$923.44M,$70110.95
237,Nestor,Winyard,CLNS,Consumer Services,NYSE,"Colony NorthStar, Inc.",$7.93B,$54343.31
238,Lorene,Bennett,AXAS,Energy,NASDAQ,Abraxas Petroleum Corporation,$299.85M,$37102.17
239,Gale,Sheerin,MNRO,Consumer Services,NASDAQ,"Monro Muffler Brake, Inc.",$1.5B,$29424.09
240,Karie,Vecard,XKE,Finance,NYSE,Lehman ABS Corporation,n/a,$76563.23
241,Baxter,Ketts,KWEB,n/a,NASDAQ,KraneShares CSI China Internet ETF,$160.58M,$38952.43
242,Daphne,Govan,TTOO,Health Care,NASDAQ,"T2 Biosystems, Inc.",$106.47M,$75667.00
243,Agna,Lippitt,FTXR,n/a,NASDAQ,First Trust Nasdaq Transportation ETF,$2.4M,$10857.05
244,Shanan,Ekins,EGOV,Miscellaneous,NASDAQ,NIC Inc.,$1.31B,$6658.88
245,Kaye,Eveleigh,STAR^D,n/a,NYSE,iStar Financial Inc.,n/a,$70287.75
246,Rachael,Upston,DRIOW,Health Care,NASDAQ,DarioHealth Corp.,n/a,$50089.52
247,Tomlin,Hebditch,FPL,n/a,NYSE,First Trust New Opportunities MLP & Energy Fund,$296.28M,$43059.87
248,Inesita,Gorelli,VZ,Public Utilities,NYSE,Verizon Communications Inc.,$190.22B,$39428.93
249,Trefor,Britt,RA,n/a,NYSE,Brookfield Real Assets Income Fund Inc.,$858.04M,$23235.61
250,Babb,Pelzer,BMLA,n/a,NASDAQ,BullMark LatAm Select Leaders ETF,n/a,$69954.17
251,Michel,Lovitt,PKX,Basic Industries,NYSE,POSCO,$19.18B,$83595.86
252,Jacobo,Bowell,APPN,Technology,NASDAQ,Appian Corporation,$1.07B,$71629.17
253,Astrid,Kehir,SRV,n/a,NYSE,The Cushing MLP Total Return Fund,$79.8M,$86638.14
254,Karlik,Nutter,GJH,Finance,NYSE,STRATS Trust,n/a,$72105.30
255,Cloris,Lishmund,INSW,Consumer Services,NYSE,"International Seaways, Inc.",$580.97M,$95771.81
256,Dudley,Litterick,DTRM,Technology,NASDAQ,"Determine, Inc. ",$33.04M,$62140.90
257,Augustus,Keetley,LKOR,n/a,NASDAQ,FlexShares Credit-Scored US Long Corporate Bond Index Fund,$13.34M,$24667.34
258,Ilyssa,De Banke,BTEC,n/a,NASDAQ,Principal Healthcare Innovators Index ETF,$6.68M,$85140.66
